,Trial,Block,Rotation,Emphasis,Condition,Participant_Id,average,std
300,75,1,Gradual,Accuracy,Gradual_Accuracy,31,0.07754434543792574,0.06815664506389382
301,75,1,Gradual,Speed,Gradual_Speed,30,0.15709741359113627,0.1683364920920728
302,75,1,Sudden,Accuracy,Sudden_Accuracy,29,0.7310624026130428,0.1934051139113617
303,75,1,Sudden,Speed,Sudden_Speed,28,0.8317908122454555,0.24651861496857186
304,76,1,Gradual,Accuracy,Gradual_Accuracy,31,0.07771345115306862,0.07248297325216588
305,76,1,Gradual,Speed,Gradual_Speed,30,0.14820926420765457,0.15265827278144112
306,76,1,Sudden,Accuracy,Sudden_Accuracy,29,0.6818371466978767,0.21035886562401399
307,76,1,Sudden,Speed,Sudden_Speed,28,0.8424415977976438,0.25012695137881946
308,77,1,Gradual,Accuracy,Gradual_Accuracy,31,0.07086023282954422,0.059882706228788114
309,77,1,Gradual,Speed,Gradual_Speed,30,0.13990742288194394,0.14107164555142107
310,77,1,Sudden,Accuracy,Sudden_Accuracy,29,0.6263976738277305,0.25378925974481664
311,77,1,Sudden,Speed,Sudden_Speed,28,0.8465774097539163,0.2507445135686154
312,78,1,Gradual,Accuracy,Gradual_Accuracy,31,0.06036221323003475,0.038716907394082095
313,78,1,Gradual,Speed,Gradual_Speed,30,0.1318482054860216,0.1320238004364134
314,78,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5813637778979875,0.300488147731516
315,78,1,Sudden,Speed,Sudden_Speed,28,0.8411572364168386,0.24824525115097013
316,79,1,Gradual,Accuracy,Gradual_Accuracy,31,0.050778650717806836,0.021588959743083367
317,79,1,Gradual,Speed,Gradual_Speed,30,0.12172431625300704,0.11942506502066386
318,79,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5543449724237072,0.33274821222097084
319,79,1,Sudden,Speed,Sudden_Speed,28,0.8255503744922349,0.2375560830999807
320,80,1,Gradual,Accuracy,Gradual_Accuracy,31,0.04504728680776311,0.016481559346779567
321,80,1,Gradual,Speed,Gradual_Speed,30,0.10979070692381737,0.10395048454769365
322,80,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5448960907600726,0.3477070486417752
323,80,1,Sudden,Speed,Sudden_Speed,28,0.804788492674963,0.21570516595386874
324,81,1,Gradual,Accuracy,Gradual_Accuracy,31,0.04381930483141526,0.019395209368044154
325,81,1,Gradual,Speed,Gradual_Speed,30,0.09893726616232813,0.09225359975457184
326,81,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5485949635966755,0.3496452524376904
327,81,1,Sudden,Speed,Sudden_Speed,28,0.7870943261232566,0.1847886971232517
328,82,1,Gradual,Accuracy,Gradual_Accuracy,31,0.04618399217610967,0.023498434406916242
329,82,1,Gradual,Speed,Gradual_Speed,30,0.09165497851227943,0.08609690866206093
330,82,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5595683951030962,0.34517294369790896
331,82,1,Sudden,Speed,Sudden_Speed,28,0.7764535587635877,0.15135315648109923
332,83,1,Gradual,Accuracy,Gradual_Accuracy,31,0.05090888177364565,0.02584637604524714
333,83,1,Gradual,Speed,Gradual_Speed,30,0.08992175684894173,0.08336020098779039
334,83,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5713576782258785,0.33758098834435646
335,83,1,Sudden,Speed,Sudden_Speed,28,0.7701027838493143,0.12440668839510073
336,84,1,Gradual,Accuracy,Gradual_Accuracy,31,0.05755385812989613,0.02795141294375998
337,84,1,Gradual,Speed,Gradual_Speed,30,0.09609822994049551,0.08867706455138032
338,84,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5792717731961505,0.3260930499399499
339,84,1,Sudden,Speed,Sudden_Speed,28,0.7636855437948308,0.11310422977932777
340,85,1,Gradual,Accuracy,Gradual_Accuracy,31,0.06653000178899342,0.03655105793336437
341,85,1,Gradual,Speed,Gradual_Speed,30,0.11002636042503756,0.1066253505439018
342,85,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5830957996117732,0.31335362334938943
343,85,1,Sudden,Speed,Sudden_Speed,28,0.7555944627665914,0.12371599478758676
344,86,1,Gradual,Accuracy,Gradual_Accuracy,31,0.0778958206135238,0.053322553411698725
345,86,1,Gradual,Speed,Gradual_Speed,30,0.12618611484174788,0.1307944402862948
346,86,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5849980992472339,0.3069099423643869
347,86,1,Sudden,Speed,Sudden_Speed,28,0.7461352541910486,0.15028868042941698
348,87,1,Gradual,Accuracy,Gradual_Accuracy,31,0.09022741354969506,0.07649470446827826
349,87,1,Gradual,Speed,Gradual_Speed,30,0.13695246972305503,0.14868402445627002
350,87,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5846434136871175,0.3086153367247584
351,87,1,Sudden,Speed,Sudden_Speed,28,0.7364435090825098,0.17993436140355992
352,88,1,Gradual,Accuracy,Gradual_Accuracy,31,0.1007201686595334,0.10346008855958012
353,88,1,Gradual,Speed,Gradual_Speed,30,0.13869235525392334,0.15076371709430095
354,88,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5790056589393685,0.3111431116140012
355,88,1,Sudden,Speed,Sudden_Speed,28,0.729179130254329,0.2024837272663057
356,89,1,Gradual,Accuracy,Gradual_Accuracy,31,0.10638464743014898,0.1249410764019922
357,89,1,Gradual,Speed,Gradual_Speed,30,0.13343601928436843,0.13544428955238272
358,89,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5684143639991617,0.3088142731137129
359,89,1,Sudden,Speed,Sudden_Speed,28,0.727515468956448,0.2118011491508614
360,90,1,Gradual,Accuracy,Gradual_Accuracy,31,0.10540398867034234,0.13220496066915013
361,90,1,Gradual,Speed,Gradual_Speed,30,0.12580559422701523,0.10987403206463839
362,90,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5609927135260254,0.3015272643924329
363,90,1,Sudden,Speed,Sudden_Speed,28,0.732255232409125,0.20779979818828012
364,91,1,Gradual,Accuracy,Gradual_Accuracy,31,0.09761956518712574,0.1253358537233634
365,91,1,Gradual,Speed,Gradual_Speed,30,0.11942478446662162,0.08954240485458607
366,91,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5675843219551492,0.2897363516138074
367,91,1,Sudden,Speed,Sudden_Speed,28,0.7403133424565806,0.19668520237111092
368,92,1,Gradual,Accuracy,Gradual_Accuracy,31,0.08432118512627106,0.10743852042427647
369,92,1,Gradual,Speed,Gradual_Speed,30,0.11525497333464889,0.08812684927522761
370,92,1,Sudden,Accuracy,Sudden_Accuracy,29,0.590665925280169,0.27585470449581734
371,92,1,Sudden,Speed,Sudden_Speed,28,0.7460327067051916,0.18610161930964159
372,93,1,Gradual,Accuracy,Gradual_Accuracy,31,0.06828439349458716,0.08016771422432081
373,93,1,Gradual,Speed,Gradual_Speed,30,0.11224186256549151,0.09923971736997962
374,93,1,Sudden,Accuracy,Sudden_Accuracy,29,0.6196543202783581,0.2649830874675606
375,93,1,Sudden,Speed,Sudden_Speed,28,0.7452942938588387,0.18435905937700706
376,94,1,Gradual,Accuracy,Gradual_Accuracy,31,0.05346925191086958,0.049404117104214974
377,94,1,Gradual,Speed,Gradual_Speed,30,0.10919769387993196,0.10591689588193925
378,94,1,Sudden,Accuracy,Sudden_Accuracy,29,0.6397014972482528,0.25821019954785446
379,94,1,Sudden,Speed,Sudden_Speed,28,0.7400439448535625,0.1988119742032208
380,95,1,Gradual,Accuracy,Gradual_Accuracy,31,0.04330937322462019,0.024954399710054437
381,95,1,Gradual,Speed,Gradual_Speed,30,0.10583436733570646,0.09973351496006568
382,95,1,Sudden,Accuracy,Sudden_Accuracy,29,0.6446103998789608,0.25620292255701704
383,95,1,Sudden,Speed,Sudden_Speed,28,0.7377377807108332,0.22288805215715538
384,96,1,Gradual,Accuracy,Gradual_Accuracy,31,0.038899257696094175,0.01405907214160844
385,96,1,Gradual,Speed,Gradual_Speed,30,0.10255823603146438,0.08725749110586475
386,96,1,Sudden,Accuracy,Sudden_Accuracy,29,0.6386672542282199,0.2617908685939166
387,96,1,Sudden,Speed,Sudden_Speed,28,0.7441444495610678,0.23728609702958456
388,97,1,Gradual,Accuracy,Gradual_Accuracy,31,0.039057101441748746,0.01457411956307143
389,97,1,Gradual,Speed,Gradual_Speed,30,0.10026614217794627,0.07942815565757404
390,97,1,Sudden,Accuracy,Sudden_Accuracy,29,0.6278842506148311,0.27309135332933476
391,97,1,Sudden,Speed,Sudden_Speed,28,0.7574082183102138,0.23043073955607332
392,98,1,Gradual,Accuracy,Gradual_Accuracy,31,0.0417335421114075,0.01872442291938748
393,98,1,Gradual,Speed,Gradual_Speed,30,0.10048642309434837,0.07893792300311091
394,98,1,Sudden,Accuracy,Sudden_Accuracy,29,0.6147557772832956,0.28410496134042074
395,98,1,Sudden,Speed,Sudden_Speed,28,0.7716161573255415,0.20928035633176048
396,99,1,Gradual,Accuracy,Gradual_Accuracy,31,0.04498915818600301,0.02388350855003747
397,99,1,Gradual,Speed,Gradual_Speed,30,0.10449209101776251,0.08541439935285185
398,99,1,Sudden,Accuracy,Sudden_Accuracy,29,0.6012716370378313,0.2903884243813121
399,99,1,Sudden,Speed,Sudden_Speed,28,0.7847061380743171,0.19186997373321202
400,100,1,Gradual,Accuracy,Gradual_Accuracy,31,0.04733937937759393,0.027236496376529522
401,100,1,Gradual,Speed,Gradual_Speed,30,0.11114052409004713,0.09747396632973579
402,100,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5903631447391484,0.29194616948188185
403,100,1,Sudden,Speed,Sudden_Speed,28,0.7989551990907852,0.1883717210599726
404,101,1,Gradual,Accuracy,Gradual_Accuracy,31,0.04822120132988569,0.026999524606891732
405,101,1,Gradual,Speed,Gradual_Speed,30,0.11628948475539344,0.10907601453642368
406,101,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5816158455625916,0.2914550477221605
407,101,1,Sudden,Speed,Sudden_Speed,28,0.8138845522432749,0.19512984870586694
408,102,1,Gradual,Accuracy,Gradual_Accuracy,31,0.04804393882205303,0.02432154597671888
409,102,1,Gradual,Speed,Gradual_Speed,30,0.11576167265382385,0.1136310021845239
410,102,1,Sudden,Accuracy,Sudden_Accuracy,29,0.569876099113941,0.2924742714286301
411,102,1,Sudden,Speed,Sudden_Speed,28,0.8232592297927989,0.2041297578818915
412,103,1,Gradual,Accuracy,Gradual_Accuracy,31,0.04738158156740154,0.0216956521656432
413,103,1,Gradual,Speed,Gradual_Speed,30,0.10889912803795324,0.10967790953743459
414,103,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5515213256869178,0.2951041864557863
415,103,1,Sudden,Speed,Sudden_Speed,28,0.8210329849790551,0.20792796072474082
416,104,1,Gradual,Accuracy,Gradual_Accuracy,31,0.04645673280059835,0.020259117745997306
417,104,1,Gradual,Speed,Gradual_Speed,30,0.09865997954519676,0.10176709889915603
418,104,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5305659751847791,0.29480793543935346
419,104,1,Sudden,Speed,Sudden_Speed,28,0.8079546183806996,0.20746576362629565
420,105,1,Gradual,Accuracy,Gradual_Accuracy,31,0.0455649409360874,0.019679044229020167
421,105,1,Gradual,Speed,Gradual_Speed,30,0.08873554074452093,0.09581334524682183
422,105,1,Sudden,Accuracy,Sudden_Accuracy,29,0.516218494615883,0.2914216821108592
423,105,1,Sudden,Speed,Sudden_Speed,28,0.7907063416349026,0.20826985449663712
424,106,1,Gradual,Accuracy,Gradual_Accuracy,31,0.04527900813504658,0.019763034475808926
425,106,1,Gradual,Speed,Gradual_Speed,30,0.08162982520535642,0.09167244139572757
426,106,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5141231341917193,0.2924879056350124
427,106,1,Sudden,Speed,Sudden_Speed,28,0.7752613069709826,0.20743094277314744
428,107,1,Gradual,Accuracy,Gradual_Accuracy,31,0.045875435228406876,0.02011621948568131
429,107,1,Gradual,Speed,Gradual_Speed,30,0.07900110728560064,0.08614166292308739
430,107,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5208441380158809,0.3028267937741513
431,107,1,Sudden,Speed,Sudden_Speed,28,0.7620091818206087,0.20207861429401772
432,108,1,Gradual,Accuracy,Gradual_Accuracy,31,0.04719959577272954,0.01954893088933679
433,108,1,Gradual,Speed,Gradual_Speed,30,0.08202319107426756,0.08576171767624888
434,108,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5279088515002353,0.3160999730074754
435,108,1,Sudden,Speed,Sudden_Speed,28,0.7471906042503736,0.1984220222386459
436,109,1,Gradual,Accuracy,Gradual_Accuracy,31,0.04944225082815577,0.018346446506206173
437,109,1,Gradual,Speed,Gradual_Speed,30,0.09052854063884412,0.09534300312537973
438,109,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5304548629719175,0.3218008337907329
439,109,1,Sudden,Speed,Sudden_Speed,28,0.7283026377951164,0.20042835071241982
440,110,1,Gradual,Accuracy,Gradual_Accuracy,31,0.053667013428526665,0.02179081555036054
441,110,1,Gradual,Speed,Gradual_Speed,30,0.10287378968000346,0.10058869737249582
442,110,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5303800936046222,0.3163047171382745
443,110,1,Sudden,Speed,Sudden_Speed,28,0.7080690135247072,0.20685665682798754
444,111,1,Gradual,Accuracy,Gradual_Accuracy,31,0.06098529925542559,0.036604664179376634
445,111,1,Gradual,Speed,Gradual_Speed,30,0.11700992395115185,0.09299072341482985
446,111,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5314844736133338,0.30461619113389116
447,111,1,Sudden,Speed,Sudden_Speed,28,0.6935453875506413,0.2162012186716556
448,112,1,Gradual,Accuracy,Gradual_Accuracy,31,0.07082605364925745,0.06084078166124075
449,112,1,Gradual,Speed,Gradual_Speed,30,0.13035794782187404,0.08543906195664511
450,112,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5340284312819352,0.29402868832258144
451,112,1,Sudden,Speed,Sudden_Speed,28,0.6905761182191471,0.2257213573295834
452,113,1,Gradual,Accuracy,Gradual_Accuracy,31,0.07992820249230967,0.08449463245585363
453,113,1,Gradual,Speed,Gradual_Speed,30,0.13895525135621897,0.08987004768171102
454,113,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5347572454965451,0.2879558507142285
455,113,1,Sudden,Speed,Sudden_Speed,28,0.6981191591258065,0.23648772753324906
456,114,1,Gradual,Accuracy,Gradual_Accuracy,31,0.08377302218683676,0.09465295751836235
457,114,1,Gradual,Speed,Gradual_Speed,30,0.1392547930948001,0.09780296221760716
458,114,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5305908621613692,0.28561615526955164
459,114,1,Sudden,Speed,Sudden_Speed,28,0.708998514219495,0.25086017050617876
460,115,1,Gradual,Accuracy,Gradual_Accuracy,31,0.0800749631323175,0.08617653854708857
461,115,1,Gradual,Speed,Gradual_Speed,30,0.13201001579691518,0.10036483550551899
462,115,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5214778310596103,0.286002146666098
463,115,1,Sudden,Speed,Sudden_Speed,28,0.7167148937181254,0.2637151937280001
464,116,1,Gradual,Accuracy,Gradual_Accuracy,31,0.07107063826226083,0.06727483742615763
465,116,1,Gradual,Speed,Gradual_Speed,30,0.1233202510467359,0.09727832952279954
466,116,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5103309910405746,0.289634683693783
467,116,1,Sudden,Speed,Sudden_Speed,28,0.7197516992332267,0.26924316163836953
468,117,1,Gradual,Accuracy,Gradual_Accuracy,31,0.06186640632117928,0.05143959596942038
469,117,1,Gradual,Speed,Gradual_Speed,30,0.120756975072855,0.09873636861589548
470,117,1,Sudden,Accuracy,Sudden_Accuracy,29,0.5001439021638023,0.29611530814916814
471,117,1,Sudden,Speed,Sudden_Speed,28,0.7187939217856798,0.26821723459790037
472,118,1,Gradual,Accuracy,Gradual_Accuracy,31,0.05638141685925838,0.044419805187703054
473,118,1,Gradual,Speed,Gradual_Speed,30,0.1277433869620716,0.11548730158724568
474,118,1,Sudden,Accuracy,Sudden_Accuracy,29,0.49129052876568896,0.30182264270336234
475,118,1,Sudden,Speed,Sudden_Speed,28,0.7135528851017777,0.2619351452468693
476,119,1,Gradual,Accuracy,Gradual_Accuracy,31,0.05478127999041475,0.042030813413455964
477,119,1,Gradual,Speed,Gradual_Speed,30,0.14096598140903385,0.13524151534258375
478,119,1,Sudden,Accuracy,Sudden_Accuracy,29,0.4828775198210292,0.3026117534156058
479,119,1,Sudden,Speed,Sudden_Speed,28,0.7049792141977453,0.2510473856123
480,120,1,Gradual,Accuracy,Gradual_Accuracy,31,0.05435732167112607,0.03860611623938004
481,120,1,Gradual,Speed,Gradual_Speed,30,0.15330893827603315,0.14505140051729895
482,120,1,Sudden,Accuracy,Sudden_Accuracy,29,0.4759798645991345,0.29925497570037757
483,120,1,Sudden,Speed,Sudden_Speed,28,0.698039678531579,0.23936593951216695
484,121,1,Gradual,Accuracy,Gradual_Accuracy,31,0.05250295031672947,0.031432196248806665
485,121,1,Gradual,Speed,Gradual_Speed,30,0.15989745600379052,0.145540634963376
486,121,1,Sudden,Accuracy,Sudden_Accuracy,29,0.4730840751862707,0.296588954738706
487,121,1,Sudden,Speed,Sudden_Speed,28,0.6991690981393741,0.22762826049855855
488,122,1,Gradual,Accuracy,Gradual_Accuracy,31,0.0487749038574558,0.022265591452417553
489,122,1,Gradual,Speed,Gradual_Speed,30,0.16207744376435732,0.13980713642040055
490,122,1,Sudden,Accuracy,Sudden_Accuracy,29,0.4741468622934983,0.29746715117039624
491,122,1,Sudden,Speed,Sudden_Speed,28,0.7110309974743857,0.2157542579243744
492,123,1,Gradual,Accuracy,Gradual_Accuracy,31,0.044434513016077454,0.016014203696302565
493,123,1,Gradual,Speed,Gradual_Speed,30,0.16567089354585537,0.14159528904791435
494,123,1,Sudden,Accuracy,Sudden_Accuracy,29,0.47501597238769816,0.3006859765466108
495,123,1,Sudden,Speed,Sudden_Speed,28,0.7301340713385766,0.215366437072823
496,124,1,Gradual,Accuracy,Gradual_Accuracy,31,0.040805228500574525,0.015024442151421678
497,124,1,Gradual,Speed,Gradual_Speed,30,0.17461986026683926,0.16958550101951606
498,124,1,Sudden,Accuracy,Sudden_Accuracy,29,0.4709189986829782,0.30413403915142967
499,124,1,Sudden,Speed,Sudden_Speed,28,0.7485812176911865,0.23324890621361283
500,125,1,Gradual,Accuracy,Gradual_Accuracy,31,0.038415078814474306,0.016444771109686573
501,125,1,Gradual,Speed,Gradual_Speed,30,0.18655502802096402,0.21017048764817933
502,125,1,Sudden,Accuracy,Sudden_Accuracy,29,0.46105904118725805,0.3079357375827731
503,125,1,Sudden,Speed,Sudden_Speed,28,0.7587440853238013,0.2523223827732702
504,126,1,Gradual,Accuracy,Gradual_Accuracy,31,0.037166385782830484,0.018277611673533423
505,126,1,Gradual,Speed,Gradual_Speed,30,0.19587678508161321,0.23878079960618728
506,126,1,Sudden,Accuracy,Sudden_Accuracy,29,0.4494077076472051,0.3132921730261235
507,126,1,Sudden,Speed,Sudden_Speed,28,0.7590103036773949,0.2602230992250815
508,127,1,Gradual,Accuracy,Gradual_Accuracy,31,0.036698515244807,0.019656078879373363
509,127,1,Gradual,Speed,Gradual_Speed,30,0.20005711771483095,0.25000932561470823
510,127,1,Sudden,Accuracy,Sudden_Accuracy,29,0.4416626031913179,0.31823938437308147
511,127,1,Sudden,Speed,Sudden_Speed,28,0.7554698685502832,0.2620765799024245
512,128,2,Gradual,Accuracy,Gradual_Accuracy,31,0.1941127481445448,0.1417855938251764
513,128,2,Gradual,Speed,Gradual_Speed,30,0.38910264247500953,0.2711853731730417
514,128,2,Sudden,Accuracy,Sudden_Accuracy,29,0.7008065041190769,0.33239808975142726
515,128,2,Sudden,Speed,Sudden_Speed,28,0.807727981240508,0.2256221848355518
516,129,2,Gradual,Accuracy,Gradual_Accuracy,31,0.18703442859882832,0.12996617181280445
517,129,2,Gradual,Speed,Gradual_Speed,30,0.3670610428037782,0.23412764378408807
518,129,2,Sudden,Accuracy,Sudden_Accuracy,29,0.6825006697004518,0.32398208436523185
519,129,2,Sudden,Speed,Sudden_Speed,28,0.7927621978752888,0.243503996490013
520,130,2,Gradual,Accuracy,Gradual_Accuracy,31,0.17544224449343124,0.12109934094787972
521,130,2,Gradual,Speed,Gradual_Speed,30,0.3320596116561789,0.19264099140322488
522,130,2,Sudden,Accuracy,Sudden_Accuracy,29,0.6517392344235031,0.32197865375152246
523,130,2,Sudden,Speed,Sudden_Speed,28,0.7741398749665896,0.2696390191660259
524,131,2,Gradual,Accuracy,Gradual_Accuracy,31,0.16182830510369434,0.11509826642208389
525,131,2,Gradual,Speed,Gradual_Speed,30,0.29666300423603786,0.1742273732950942
526,131,2,Sudden,Accuracy,Sudden_Accuracy,29,0.6164209628065669,0.3302365418267226
527,131,2,Sudden,Speed,Sudden_Speed,28,0.7634497300797553,0.2886906567135987
528,132,2,Gradual,Accuracy,Gradual_Accuracy,31,0.14753112076264083,0.10128870793603177
529,132,2,Gradual,Speed,Gradual_Speed,30,0.26961510801397337,0.1728563730489347
530,132,2,Sudden,Accuracy,Sudden_Accuracy,29,0.5829839951593244,0.33332181781786696
531,132,2,Sudden,Speed,Sudden_Speed,28,0.7622561580394059,0.2927612864394314
532,133,2,Gradual,Accuracy,Gradual_Accuracy,31,0.13379938145439188,0.08223359270349939
533,133,2,Gradual,Speed,Gradual_Speed,30,0.25265098887170384,0.174090776068125
534,133,2,Sudden,Accuracy,Sudden_Accuracy,29,0.5557629043221322,0.3183733659513062
535,133,2,Sudden,Speed,Sudden_Speed,28,0.7633799954086943,0.28319356726547185
536,134,2,Gradual,Accuracy,Gradual_Accuracy,31,0.1221769146377536,0.06664692692591787
537,134,2,Gradual,Speed,Gradual_Speed,30,0.24330405352078188,0.1724144627857984
538,134,2,Sudden,Accuracy,Sudden_Accuracy,29,0.5377875283736652,0.292522415541787
539,134,2,Sudden,Speed,Sudden_Speed,28,0.7605956618595223,0.26372252971592786
540,135,2,Gradual,Accuracy,Gradual_Accuracy,31,0.11358326255018193,0.056732046184105454
541,135,2,Gradual,Speed,Gradual_Speed,30,0.23862854069977588,0.1689346849915096
542,135,2,Sudden,Accuracy,Sudden_Accuracy,29,0.5303239630663893,0.2743438757549623
543,135,2,Sudden,Speed,Sudden_Speed,28,0.7543438849528273,0.23644334160020264
544,136,2,Gradual,Accuracy,Gradual_Accuracy,31,0.10778738610243124,0.051006389639415284
545,136,2,Gradual,Speed,Gradual_Speed,30,0.2357582111640118,0.1698705935362859
546,136,2,Sudden,Accuracy,Sudden_Accuracy,29,0.5313871317234222,0.27001969339177195
547,136,2,Sudden,Speed,Sudden_Speed,28,0.7489235122069562,0.20526878371966964
548,137,2,Gradual,Accuracy,Gradual_Accuracy,31,0.104207660934264,0.048567968066239336
549,137,2,Gradual,Speed,Gradual_Speed,30,0.23184825168894838,0.18110445961908797
550,137,2,Sudden,Accuracy,Sudden_Accuracy,29,0.5358006895919892,0.27176907345985024
