Block,p_id,Rotation,Emphasis,initsignederrors_mean,initsignederrorsdegrees_mean,initerrors_mean,initerrorsdegrees_mean,initwashoutsignederrors_mean
0,46,Gradual,Speed,-0.04192139013762586,-2.4019187262073154,0.14025241418106846,8.035871399096003,0.14025241418106846
0,47,Gradual,Accuracy,-0.01381917425433673,-0.7917803611293411,0.23754367892198203,13.610250252240304,0.23754367892198203
0,48,Sudden,Speed,0.0006010784682062803,0.034439259384408255,0.11321883203394349,6.486961236945531,0.11321883203394349
0,49,Sudden,Accuracy,0.002308722970032158,0.132280082247751,0.11756443946732942,6.735946202299222,0.11756443946732942
0,50,Gradual,Speed,0.018903531202982094,1.0830925558247342,0.12724154818418856,7.290403689664511,0.12724154818418856
0,51,Gradual,Accuracy,0.03848449871438417,2.204999353010856,0.18622790638103937,10.670073063190971,0.18622790638103937
0,52,Sudden,Speed,0.013188702873418182,0.7556570118989238,0.11905789264318416,6.821514766176108,0.11905789264318416
0,53,Sudden,Accuracy,-0.018256155968563864,-1.0460006871312766,0.09166876209166963,5.252233181041505,0.09166876209166963
0,54,Gradual,Speed,0.0021264554010959726,0.12183691980559819,0.13509267370696754,7.740240046547188,0.13509267370696754
0,55,Gradual,Accuracy,-0.021273397741201926,-1.2188759064740093,0.10720800487510283,6.142566209361349,0.10720800487510283
0,56,Sudden,Speed,0.0064335806398056,0.368617017817937,0.14383605106196182,8.241198667678615,0.14383605106196182
0,57,Sudden,Accuracy,-0.02783354955292145,-1.5947449182506392,0.07582613125085128,4.344517297478818,0.07582613125085128
0,58,Gradual,Speed,0.0034725781595996187,0.1989640725743674,1.1062474610945783,63.38331061778208,1.1062474610945783
0,59,Gradual,Accuracy,-0.01776335077499053,-1.0177650294173974,0.11200861606275607,6.417620969497165,0.11200861606275607
1,0,Sudden,Speed,-0.18998102746810316,-10.885111061481274,1.4748584011137458,84.50316176323031,1.4748584011137458
1,1,Sudden,Accuracy,0.746707323453854,42.78317816541586,1.3850182181853976,79.3556984507527,1.3850182181853976
1,2,Gradual,Speed,-0.03530819670391242,-2.0230106533519074,0.1369143222373763,7.8446128190958175,0.1369143222373763
1,3,Gradual,Accuracy,-0.06580719017594629,-3.7704742586964968,0.09361794774036027,5.363913292198947,0.09361794774036027
1,4,Sudden,Speed,1.1010810496494683,63.08729704674918,1.192061536616921,68.3000949680292,1.192061536616921
1,5,Sudden,Accuracy,0.0860016190510535,4.927529802917261,0.6741204349536927,38.62425580636993,0.6741204349536927
1,6,Gradual,Speed,-0.0018883963947312816,-0.10819714346582289,0.08248416660476017,4.725994623106689,0.08248416660476017
1,7,Gradual,Accuracy,-0.02786969162086305,-1.5968157062065678,0.0951547315102156,5.451964516235861,0.0951547315102156
1,8,Sudden,Speed,0.060548512045877384,3.4691741960258,0.4406168496030462,25.24548586460509,0.4406168496030462
1,9,Sudden,Accuracy,0.9938100746179401,56.94112291318939,1.4806297747911503,84.83383711693848,1.4806297747911503
1,10,Gradual,Speed,-0.07341871144880986,-4.206582303305624,0.11888107048682459,6.811383602892302,0.11888107048682459
1,11,Gradual,Accuracy,-0.06271374234150008,-3.5932327536388446,0.1288870293878061,7.384682817899904,0.1288870293878061
1,12,Sudden,Speed,0.613960616560361,35.177352116158524,1.7296828563083069,99.1035275625992,1.7296828563083069
1,13,Sudden,Accuracy,0.831360743013937,47.63346182755883,1.6555898266047488,94.85830966924789,1.6555898266047488
1,14,Gradual,Speed,-0.02416699298583565,-1.3846667016106464,0.1162956664139057,6.663250861178116,0.1162956664139057
1,15,Gradual,Accuracy,-0.010373094702489732,-0.5943345469421741,0.08962482676253218,5.135124313084246,0.08962482676253218
1,16,Sudden,Speed,1.1788420246583697,67.54267272558151,1.3871000508802833,79.47497867782198,1.3871000508802833
1,17,Sudden,Accuracy,-0.3675496437280751,-21.05904334715575,0.5837700014558355,33.4475572897653,0.5837700014558355
1,18,Gradual,Speed,-0.023223654463287884,-1.3306173856165526,0.2869159893321892,16.439075263554997,0.2869159893321892
1,19,Gradual,Accuracy,-0.025372823280846713,-1.4537556883237956,0.07744053072878182,4.437015574012362,0.07744053072878182
1,20,Sudden,Speed,1.2166192240103755,69.70714681027579,1.4578524601042584,83.52879311673823,1.4578524601042584
1,21,Sudden,Accuracy,1.3812224215135045,79.13821532156341,1.8121243567030347,103.82707759194322,1.8121243567030347
1,22,Gradual,Speed,0.028432053658772695,1.629036677537165,0.20414152815653228,11.696447986720363,0.20414152815653228
1,23,Gradual,Accuracy,-0.03263792289264149,-1.8700152338217684,0.09495640748182071,5.440601386432802,0.09495640748182071
1,24,Sudden,Speed,1.2366294821124235,70.8536501464906,1.3158732411156973,75.39398309013,1.3158732411156973
1,25,Sudden,Accuracy,0.8607696991671567,49.318470895023616,1.242747131425928,71.2041656326955,1.242747131425928
1,26,Gradual,Speed,0.0677250201380762,3.880357821350274,0.18321348935510431,10.497359689912514,0.18321348935510431
1,27,Gradual,Accuracy,-0.06153965179445403,-3.5259623205269,0.09745652845041758,5.583847766205563,0.09745652845041758
1,28,Sudden,Speed,0.1468603669370284,8.414479203234345,1.2281284862576238,70.36657896235238,1.2281284862576238
1,29,Sudden,Accuracy,0.5732868683247903,32.84691800528264,1.4824025908902494,84.93541199726971,1.4824025908902494
1,30,Gradual,Speed,-0.03651635656921018,-2.092233114610562,0.1191227565066414,6.825231191795122,0.1191227565066414
1,31,Gradual,Accuracy,0.008195978564903115,0.4695949807486383,0.10515071611346861,6.024692246080013,0.10515071611346861
1,32,Sudden,Speed,-0.08403720713149952,-4.814977290701625,1.4279706762337834,81.81669301663791,1.4279706762337834
1,33,Sudden,Accuracy,0.9387764587630045,53.787928993357326,1.1203987310226056,64.19411865940845,1.1203987310226056
1,34,Gradual,Speed,-0.014422584571048514,-0.8263532255915791,0.11702890751199065,6.7052624814639215,0.11702890751199065
1,35,Gradual,Accuracy,-0.01411580281855222,-0.8087759259419143,0.09841829507802204,5.638952934843829,0.09841829507802204
1,36,Sudden,Speed,0.8519379599806828,48.81244951387835,1.2542142279720863,71.86118186805943,1.2542142279720863
1,37,Sudden,Accuracy,-0.05330191181227747,-3.0539745868220085,0.7283581347854299,41.731847097225895,0.7283581347854299
1,38,Gradual,Speed,-0.02301608160089693,-1.318724336660102,0.12089988578091158,6.927053198859949,0.12089988578091158
1,39,Gradual,Accuracy,-0.04601858129406155,-2.636670487329406,0.12485247275745992,7.153519750774544,0.12485247275745992
1,40,Sudden,Speed,0.8660051669217983,49.61844110114141,2.150639709220962,123.22257859160372,2.150639709220962
1,41,Sudden,Accuracy,-0.061679542536763644,-3.533977469654193,0.3681858966356561,21.095497953463074,0.3681858966356561
1,42,Gradual,Speed,-0.038062416966813915,-2.1808158502655735,0.22943836862274256,13.145850180449964,0.22943836862274256
